age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?
23,5.0,"chittagong, bangladesh (map)",bengali20,bengali,male ,2792,india,False
30,0.0,"birmingham, uk (map)",english2,english,female ,77,uk,False
26,0.0,"brisbane, australia (map)",english3,english,female ,88,australia,False
53,0.0,"saint anne's bay, jamaica (map)",english4,english,female ,99,"jamaica,usa",False
21,0.0,"perth, australia (map)",english8,english,female ,143,"australia,usa",False
35,0.0,"staffordshire, uk (map)",english11,english,female ,68,uk,False
71,0.0,"leicester, uk (map)",english12,english,female ,69,uk,False
69,0.0,"henley on thames, oxfordshire, uk (map)",english13,english,male ,70,uk,False
40,0.0,"belfast, northern ireland, uk (map)",english14,english,male ,71,"uk,usa",False
25,0.0,"panama city, panama (map)",english22,english,female ,80,usa,False
37,0.0,"glasgow, scotland, uk (map)",english24,english,male ,82,"uk,usa",False
54,0.0,"toronto, ontario, canada (map)",english28,english,male ,86,canada,False
54,0.0,"lindsay, ontario, canada (map)",english29,english,female ,87,canada,False
30,0.0,"st. mary's, ontario, canada (map)",english30,english,female ,89,canada,False
31,0.0,"st. augustine, trinidad (map)",english31,english,female ,90,"trinidad,usa",False
27,0.0,"littlehampton, uk (map)",english38,english,male ,97,uk,False
53,0.0,"dudley, uk (map)",english40,english,male ,100,uk,False
44,0.0,"wellington, new zealand (map)",english41,english,male ,101,new zealand,False
65,0.0,"nigel, south africa (map)",english42,english,male ,102,south africa,False
47,0.0,"vancouver, british columbia, canada (map)",english43,english,male ,103,canada,False
26,0.0,"port moresby, national capital district, papua new guinea (map)",english48,english,male ,108,"papua new guinea,uk,usa",False
20,0.0,"calgary, alberta, canada (map)",english52,english,male ,113,"canada, usa",False
20,0.0,"londonderry, northern ireland, uk (map)",english56,english,male ,117,northern ireland,False
34,0.0,"birmingham 1, uk (map)",english57,english,male ,118,"uk,canada",False
46,0.0,"southhampton, uk (map)",english58,english,female ,119,"uk,usa",False
19,0.0,"toronto, ontario, canada (map)",english61,english,male ,123,canada,False
25,0.0,"montreal, quebec, canada (map)",english64,english,female ,126,canada,False
23,0.0,"adelaide, australia (map)",english69,english,male ,131,australia,False
31,0.0,"kilkenny, ireland (map)",english72,english,male ,135,ireland,False
24,0.0,"darwin, australia (map)",english73,english,male ,136,australia,False
26,0.0,"melbourne, australia (map)",english77,english,male ,140,australia,False
34,0.0,"glasgow, scotland, uk (map)",english80,english,male ,144,"uk, canada",False
45,0.0,"sydney, australia (map)",english84,english,male ,148,australia,False
31,0.0,"strabane, northern ireland, uk (map)",english85,english,male ,149,uk,False
18,0.0,"tamworth, australia (map)",english87,english,female ,151,australia,False
23,0.0,"kingston, jamaica (map)",english91,english,male ,156,jamaica,False
18,0.0,"toronto, ontario, canada (map)",english101,english,female ,64,canada,False
57,0.0,"windsor, ontario, canada (map)",english105,english,male ,407,canada,False
21,0.0,"strabane, northern ireland, uk (map)",english108,english,male ,419,uk,False
21,0.0,"great yarmouth, norfolk, uk (map)",english110,english,male ,421,uk,False
21,0.0,"st. thomas, us virgin islands (map)",english112,english,male ,427,us virgin islands,False
31,0.0,"wrexham, wales, uk (map)",english113,english,male ,439,"wales, australia",False
31,0.0,"st. albans, hertfordshire, uk (map)",english115,english,male ,443,uk,False
32,0.0,"saskatoon, saskatchewan, canada (map)",english119,english,female ,455,canada,False
65,0.0,"saskatoon, saskatchewan, canada (map)",english120,english,male ,456,canada,False
20,0.0,"kuala lumpur, malaysia (map)",english122,english,female ,468,"singapore,usa",False
28,0.0,"st. george, queensland, australia (map)",english125,english,male ,485,australia,False
25,0.0,"blackpool, lancashire, uk (map)",english129,english,male ,492,"uk, australia",False
32,0.0,"port elizabeth, south africa (map)",english130,english,male ,496,south africa,False
18,0.0,"toronto, ontario, canada (map)",english132,english,female ,503,canada,False
22,0.0,"belfast, northern ireland, uk (map)",english134,english,female ,506,uk,False
25,0.0,"calgary, alberta, canada (map)",english136,english,male ,508,canada,False
43,0.0,"quezon city, philippines (map)",english140,english,male ,515,"philippines,canada",False
19,0.0,"york, uk (map)",english141,english,male ,516,uk,False
24,0.0,"barneys river, nova scotia, canada (map)",english144,english,male ,519,canada,False
18,0.0,"bury st. edmunds, uk (map)",english145,english,male ,521,uk,False
31,0.0,"sydney, australia (map)",english148,english,male ,525,australia,False
18,0.0,"adelaide, australia (map)",english152,english,male ,529,australia,False
35,0.0,"brisbane, australia (map)",english153,english,male ,533,australia,False
28,0.0,"glace bay, nova scotia, canada (map)",english154,english,male ,534,canada,False
33,0.0,"dublin, ireland (map)",english156,english,male ,536,ireland,False
18,0.0,"ottawa, ontario, canada (map)",english159,english,male ,541,canada,False
38,0.0,"leeds, uk (map)",english164,english,male ,549,uk,False
49,0.0,"kingston, jamaica (map)",english172,english,male ,564,"jamaica, uk",False
30,0.0,"kuching, sarawak, malaysia (map)",english174,english,female ,568,"australia, singapore",False
55,0.0,"corriverton, guyana (map)",english183,english,female ,595,"guyana, usa",False
38,0.0,"oxford, uk (map)",english185,english,male ,604,canada,False
35,0.0,"edinburgh, scotland, uk (map)",english188,english,male ,611,uk,False
19,0.0,"manchester, england, uk (map)",english194,english,male ,638,uk,False
50,0.0,"suva, fiji (map)",english196,english,female ,654,"fiji, usa",False
35,0.0,"hucknall, nottinghamshire, england, uk (map)",english206,english,female ,680,uk,False
28,0.0,"saint johns, antigua and barbuda (map)",english209,english,female ,702,"antigua and barbuda, usa",False
23,0.0,"trenton, nova scotia, canada (map)",english210,english,female ,705,canada,False
20,0.0,"lemington spa, warwickshire, uk (map)",english215,english,male ,738,"uk, ireland, usa",False
66,0.0,"harrow, middlesex, uk (map)",english217,english,male ,740,"uk, usa",False
45,0.0,"london, uk (map)",english221,english,male ,754,"uk, australia, usa",False
20,0.0,"bridgetown, barbados (map)",english224,english,male ,768,barbados,False
50,0.0,"dundee, scotland, uk (map)",english225,english,male ,771,"scotland, usa",False
38,0.0,"walton-on-thames, surrey, uk (map)",english226,english,male ,772,"uk, usa",False
42,0.0,"camberley, surrey, uk (map)",english227,english,female ,773,"uk, usa",False
59,0.0,"glasgow, scotland, uk (map)",english228,english,female ,774,"scotland, usa, sierra leone",False
35,0.0,"launceston, tasmania, australia (map)",english230,english,male ,776,australia,False
26,0.0,"edmonton, alberta, canada (map)",english233,english,female ,793,canada,False
21,0.0,"vancouver, british  columbia, canada (map)",english238,english,female ,802,canada,False
19,0.0,"fort kobbe, panama (map)",english239,english,male ,803,usa,False
26,0.0,"guelph, ontario, canada (map)",english240,english,male ,815,canada,False
52,0.0,"wanganui, new zealand (map)",english241,english,female ,817,new zealand,False
27,0.0,"fredericton, new brunswick, canada (map)",english243,english,male ,820,canada,False
33,0.0,"prince rupert, british columbia, canada (map)",english247,english,male ,835,canada,False
19,0.0,"chester, england, uk (map)",english250,english,male ,852,uk,False
21,0.0,"dublin, ireland (map)",english253,english,male ,857,ireland,False
24,0.0,"oamaru, new zealand (map)",english255,english,female ,859,new zealand,False
24,0.0,"kilkenny, ireland (map)",english258,english,male ,869,ireland,False
23,0.0,"singapore, singapore (map)",english259,english,male ,870,singapore,False
66,0.0,"leeds, uk (map)",english267,english,male ,900,uk,False
67,0.0,"leeds, uk (map)",english268,english,female ,901,uk,False
22,0.0,"adelaide, australia (map)",english269,english,female ,902,"australia, uk, usa",False
29,0.0,"cape town, south africa (map)",english270,english,male ,903,south africa,False
32,0.0,"cape town, south africa (map)",english271,english,female ,904,south africa,False
25,0.0,"sydney, australia (map)",english274,english,female ,909,australia,False
30,0.0,"singapore, singapore (map)",english279,english,female ,922,singapore,False
19,0.0,"ramsey, isle of man (map)",english280,english,female ,935,isle of man,False
50,0.0,"melbourne, australia (map)",english285,english,male ,961,"australia, hong kong, usa",False
27,0.0,"singapore, singapore (map)",english287,english,female ,981,singapore,False
18,0.0,"belize city, belize (map)",english291,english,male ,1026,"belize, usa",False
19,0.0,"naracoorte, australia (map)",english294,english,female ,1060,"australia, usa",False
25,0.0,"airdrie, alberta, canada (map)",english295,english,male ,1067,canada,False
18,0.0,"edmonton, alberta, canada (map)",english296,english,female ,1070,canada,False
22,0.0,"lismore, new south wales, australia (map)",english298,english,male ,1072,australia,False
59,0.0,"windsor, ontario, canada (map)",english299,english,male ,1075,usa,False
18,0.0,"dublin, ireland (map)",english300,english,male ,1076,ireland,False
41,0.0,"toronto, ontario, canada (map)",english301,english,male ,1078,canada,False
22,0.0,"melbourne, australia (map)",english302,english,male ,1085,australia,False
20,0.0,"clare, ireland (map)",english304,english,female ,1088,ireland,False
24,0.0,"la paz, bolivia (map)",english305,english,female ,1094,"uk, usa",False
24,0.0,"london, uk (map)",english306,english,female ,1093,"uk, usa",False
34,0.0,"cardiff, wales, uk (map)",english308,english,male ,1101,"uk, new zealand",False
44,0.0,"dunedin, new zealand (map)",english309,english,female ,1105,new zealand,False
37,0.0,"oxford, uk (map)",english310,english,female ,1108,"uk, usa",False
40,0.0,"edmonton, alberta, canada (map)",english312,english,female ,1113,canada,False
46,0.0,"sarnia, ontario, canada (map)",english318,english,male ,1137,canada,False
29,0.0,"grimsby, lincolnshire, uk (map)",english319,english,male ,1138,uk,False
59,0.0,"maryland county, liberia (map)",english320,english,female ,1162,"liberia, usa",False
29,0.0,"yorkton, saskatchewan, canada (map)",english322,english,male ,1172,canada,False
31,0.0,"regina, saskatchewan, canada (map)",english323,english,female ,1173,canada,False
28,0.0,"st. marys, ontario, canada (map)",english324,english,male ,1174,canada,False
28,0.0,"perth, australia (map)",english331,english,female ,1209,australia,False
18,0.0,"derby, england, uk (map)",english334,english,female ,1215,uk,False
53,0.0,"sydney, australia (map)",english338,english,female ,1219,"australia, canada",False
20,0.0,"las pinas, philippines (map)",english348,english,female ,1237,philippines,False
18,0.0,"polesworth, staffordshire, uk (map)",english350,english,female ,1241,uk,False
25,0.0,"singapore, singapore (map)",english352,english,male ,1243,singapore,False
18,0.0,"saskatoon, saskatchewan, canada (map)",english353,english,male ,1246,canada,False
23,0.0,"christchurch, new zealand (map)",english354,english,female ,1250,"new zealand, ireland, uk, usa",False
23,0.0,"morden, manitoba, canada (map)",english356,english,female ,1257,canada,False
19,0.0,"fredericton, new brunswick, canada (map)",english358,english,male ,1259,canada,False
32,0.0,"sackville, new brunswick, canada (map)",english359,english,male ,1276,"canada, usa",False
21,0.0,"cork, ireland (map)",english362,english,male ,1281,ireland,False
20,0.0,"castle donington, uk (map)",english363,english,male ,1287,uk,False
28,0.0,"sydney, australia (map)",english364,english,female ,1288,australia,False
52,0.0,"oxford, uk (map)",english365,english,male ,1292,uk,False
25,0.0,"bournesmouth, uk (map)",english366,english,female ,1293,uk,False
25,0.0,"birkenhead, uk (map)",english367,english,female ,1294,uk,False
43,0.0,"strattford-on-avon, uk (map)",english368,english,male ,1295,"uk, singapore",False
36,0.0,"milford haven, wales, uk (map)",english374,english,male ,1310,uk,False
59,0.0,"shanklin, isle of wight, uk (map)",english400,english,female ,1348,canada,False
26,0.0,"lucerne, switzerland (map)",english401,english,male ,1349,australia,False
26,0.0,"canberra, australia (map)",english402,english,female ,1350,australia,False
29,0.0,"sydney, australia (map)",english403,english,female ,1351,australia,False
29,0.0,"windsor, australia (map)",english404,english,male ,1352,australia,False
32,0.0,"geelong, australia (map)",english405,english,female ,1353,"australia, usa",False
47,0.0,"windsor, ontario, canada (map)",english407,english,male ,1360,canada,False
60,0.0,"maitland, australia (map)",english409,english,female ,1362,australia,False
35,0.0,"hamilton, new zealand (map)",english410,english,male ,1363,"New Zealand, Australia",False
20,0.0,"manchester, england, uk (map)",english413,english,female ,1373,uk,False
34,0.0,"sydney, australia (map)",english416,english,male ,1377,"australia, usa",False
20,0.0,"cardiff, wales, uk (map)",english417,english,female ,1380,uk,False
29,0.0,"arlington, virginia (map)",english418,english,male ,1384,usa,False
21,0.0,"auckland, new zealand (map)",english420,english,male ,1387,new zealand,False
38,0.0,"landstuhl, germany (map)",english421,english,male ,1388,usa,False
23,0.0,"melbourne, australia (map)",english430,english,female ,1419,australia,False
22,0.0,"dublin, ireland (map)",english432,english,female ,1428,ireland,False
19,0.0,"freeport, the bahamas (map)",english436,english,female ,1475,the bahamas,False
18,0.0,"richmond, british columbia, canada (map)",english439,english,female ,1493,canada,False
22,0.0,"glasgow, scotland, uk (map)",english440,english,female ,1502,scotland,False
20,0.0,"isle of arran, scotland, uk (map)",english448,english,male ,1536,uk,False
26,0.0,"windsor, uk (map)",english450,english,male ,1544,uk,False
24,0.0,"newcastle, australia (map)",english452,english,male ,1547,australia,False
37,0.0,"lancashire, leyland, uk (map)",english456,english,female ,1554,uk,False
19,0.0,"rutland, england, uk (map)",english460,english,female ,1561,uk,False
27,0.0,"ottawa, ontario, canada (map)",english464,english,male ,1618,canada,False
20,0.0,"aylesbury, buckinghamshire, uk (map)",english465,english,male ,1635,uk,False
23,1.0,"pozzuoli, italy (map)",english467,english,male ,1639,usa,False
21,0.0,"leighton buzzard, uk (map)",english470,english,male ,1642,uk,False
26,0.0,"calgary, alberta, canada (map)",english471,english,female ,1648,canada,False
26,0.0,"rota, spain (map)",english472,english,male ,1649,usa,False
20,0.0,"nottingham, uk (map)",english473,english,male ,1650,uk,False
19,0.0,"sydney, nova scotia, canada (map)",english478,english,male ,1661,canada,False
24,0.0,"dublin, ireland (map)",english484,english,male ,1672,ireland,False
53,0.0,"corentyne, guyana (map)",english486,english,female ,1683,"guyana, usa",False
22,0.0,"london, uk (map)",english487,english,female ,1688,uk,False
35,0.0,"irvine, scotland, uk (map)",english488,english,female ,1692,"uk, usa",False
46,0.0,"kingston, jamaica (map)",english489,english,female ,1694,"jamaica, usa",False
18,0.0,"auckland, new zealand (map)",english490,english,male ,1709,new zealand,False
79,0.0,"westmoreland, jamaica (map)",english491,english,female ,1713,"jamaica, usa",False
20,0.0,"london, england, uk (map)",english496,english,male ,1724,uk,False
27,0.0,"prince george, british columbia, canada (map)",english498,english,male ,1727,canada,False
38,0.0,"albury, new south wales, australia (map)",english500,english,male ,1733,australia,False
29,0.0,"benin city, nigeria (map)",english503,english,female ,1739,"nigeria, usa",False
50,0.0,"beirut, lebanon (map)",english505,english,female ,1798,usa,False
21,0.0,"accra, ghana (map)",english507,english,male ,1800,"ghana, usa",False
52,0.0,"bocas del toro, panama (map)",english513,english,female ,1856,"panama, usa",False
24,0.0,"kells, meath, ireland (map)",english518,english,male ,1878,ireland,False
18,1.0,"karachi, pakistan (map)",english519,english,female ,1882,"canada, usa",False
60,0.0,"toronto, ontario, canada (map)",english542,english,male ,1962,"canada, usa",False
39,0.0,"vancouver, british columbia, canada (map)",english543,english,female ,1969,"canada, usa, uk, cayman islands",False
61,0.0,"dublin, ireland (map)",english548,english,male ,2003,ireland,False
19,0.0,"exminister, uk (map)",english549,english,female ,2012,"uk, usa",False
25,2.0,"sharjah, united arab emirates (map)",english557,english,female ,2053,usa,False
22,0.0,"derby, england, uk (map)",english566,english,male ,2081,uk,False
24,0.0,"sydney, australia (map)",english569,english,male ,2104,australia,False
26,0.0,"toronto, ontario, canada (map)",english574,english,female ,2162,canada,False
60,0.0,"salford, lancashire, uk (map)",english578,english,male ,2171,"uk, canada, usa",False
22,0.0,"adelaide, australia (map)",english579,english,male ,2172,australia,False
21,0.0,"rochester, new york, usa (map)",english580,english,male ,2185,usa,False
62,0.0,"guelph, ontario, canada (map)",english581,english,female ,2186,"canada, uk",False
60,0.0,"dundee, scotland, uk (map)",english582,english,male ,2187,uk,False
72,0.0,"london, england, uk (map)",english583,english,male ,2195,uk,False
27,0.0,"monterey, california, usa (map)",english584,english,male ,2197,usa,False
26,0.0,"dumfries, virginia, usa (map)",english585,english,female ,2207,usa,False
21,0.0,"chesterfield, virginia, usa (map)",english586,english,female ,2221,usa,False
27,0.0,"philadelphia, pennsylvania, usa (map)",english587,english,female ,2225,usa,False
21,0.0,"fairfax, virginia, usa (map)",english588,english,female ,2361,usa,False
48,0.0,"gloucester, uk (map)",english589,english,male ,2362,uk,False
19,0.0,"lakeland, florida, usa (map)",english590,english,female ,2374,usa,False
20,0.0,"colorado springs, colorado, usa (map)",english591,english,female ,2375,usa,False
29,0.0,"miami, florida, usa (map)",english592,english,female ,2376,usa,False
24,0.0,"boston, massachusetts, usa (map)",english593,english,female ,2377,usa,False
20,0.0,"richmond, virginia, usa (map)",english594,english,female ,2378,usa,False
21,0.0,"leesburg, virginia, usa (map)",english595,english,female ,2379,usa,False
22,0.0,"baltimore, maryland, usa (map)",english596,english,female ,2380,usa,False
26,0.0,"fairfax, virginia, usa (map)",english597,english,male ,2381,usa,False
29,0.0,"mitchell, south dakota, usa (map)",english598,english,male ,2382,usa,False
20,1.0,"alexandria, virginia, usa (map)",english599,english,female ,2383,usa,False
32,0.0,"portland, oregon, usa (map)",english600,english,female ,2385,usa,False
49,0.0,"fairfax, virginia, usa (map)",english601,english,male ,2404,usa,False
41,0.0,"new york, new york, usa (map)",english602,english,female ,2405,usa,False
18,0.0,"los angeles, california, usa (map)",english603,english,male ,2428,usa,False
21,0.0,"brisbane, queensland, australia (map)",english604,english,female ,2438,australia,False
25,0.0,"cairns, queensland, australia (map)",english605,english,male ,2439,australia,False
19,0.0,"southport, australia (map)",english606,english,female ,2440,australia,False
25,0.0,"narrabri, new south wales, australia (map)",english607,english,female ,2441,australia,False
18,0.0,"brisbane, queensland, australia (map)",english608,english,male ,2442,australia,False
20,0.0,"narrandera, new south wales, australia (map)",english609,english,female ,2443,australia,False
20,0.0,"townsville, queensland, australia (map)",english610,english,female ,2444,australia,False
19,0.0,"brisbane, queensland, australia (map)",english611,english,male ,2445,ausstralia,False
20,0.0,"middlesbrough, england, uk (map)",english612,english,male ,2533,uk,False
24,0.0,"melbourne, australia (map)",english613,english,male ,2570,australia,False
93,0.0,"pensacola, florida, usa (map)",english614,english,female ,2606,usa,False
20,0.0,"dublin, ireland (map)",english615,english,male ,2613,ireland,False
23,0.0,"fort wayne, indiana, usa (map)",english616,english,male ,2619,usa,False
34,0.0,"kingston, jamaica (map)",english617,english,female ,2630,jamaica,False
58,0.0,"fullerton, california, usa (map)",english618,english,male ,2674,usa,False
21,0.0,"jackson, tennessee, usa (map)",english619,english,male ,2724,usa,False
55,0.0,"glasgow, scotland, uk (map)",english620,english,male ,2735,"uk, usa",False
19,0.0,"pittsburgh, pennsylvania, usa (map)",english621,english,female ,2793,usa,False
21,0.0,"st. paul, minnesota, usa (map)",english622,english,female ,2799,usa,False
19,0.0,"fort wayne, indiana, usa (map)",english623,english,male ,2803,usa,False
18,0.0,"washington, district of columbia, usa (map)",english624,english,male ,2804,usa,False
20,0.0,"minneapolis, minnesota, usa (map)",english625,english,male ,2805,usa,False
21,0.0,"hammond, indiana, usa (map)",english626,english,female ,2806,usa,False
18,0.0,"sydney, australia (map)",english627,english,female ,2847,australia,False
55,0.0,"pittsburgh, pennsylvania, usa (map)",english628,english,male ,2855,usa,False
20,0.0,"south riding, virginia, usa (map)",english629,english,female ,2894,usa,False
21,0.0,"woodbridge, virginia, usa (map)",english630,english,female ,2895,usa,False
